Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
8379.960299, 742.293646, -805.636146, 1479.086759, 0.700076, 1.487565, 0.108369, image00216.jpg
8437.287331, 717.457972, -824.790462, 1479.244829, 0.716344, 1.457253, 0.074712, image00217.jpg
8513.578176, 669.736193, -860.298994, 1479.562548, 0.711680, 1.453957, 0.065391, image00218.jpg
8569.413424, 635.212843, -883.412366, 1479.780732, 0.876371, 1.419492, 0.058163, image00219.jpg
8620.896339, 589.096537, -912.204042, 1479.620164, 0.967258, 1.482448, 0.052629, image00220.jpg
8654.389381, 572.062944, -921.893577, 1479.373148, 1.022110, 1.438499, 0.052819, image00221.jpg
8775.763035, 494.490750, -964.460116, 1477.906166, 1.218396, 1.269207, 0.070882, image00222.jpg
8790.224791, 492.523076, -965.461790, 1477.860750, 1.214475, 1.263357, 0.071776, image00223.jpg
8841.632366, 439.191433, -990.932042, 1476.119440, 1.372855, 1.168871, 0.121942, image00224.jpg
8888.690948, 426.493396, -996.382557, 1475.701276, 1.376839, 1.167493, 0.116064, image00225.jpg
8947.666645, 352.059898, -1026.894258, 1473.060252, 1.510779, 1.018245, 0.083261, image00226.jpg
8983.913183, 336.786211, -1032.327097, 1472.493948, 1.475436, 1.016824, 0.079988, image00227.jpg
9071.796656, 288.113944, -1049.035230, 1470.711688, 1.591729, 0.906209, 0.120935, image00228.jpg
9102.408648, 241.612829, -1062.733392, 1469.098609, 1.607884, 0.818831, 0.174093, image00229.jpg
9148.370743, 206.131394, -1072.338723, 1467.799085, 1.681562, 0.701335, 0.122744, image00230.jpg
9192.673922, 170.398979, -1080.481190, 1466.623383, 1.649717, 0.747482, 0.075088, image00231.jpg
9342.309713, 50.041908, -1101.469139, 1463.383270, 1.921148, 0.420146, 0.095744, image00232.jpg
9398.918629, 7.850141, -1105.945329, 1462.512338, 1.771718, 0.400945, 0.138070, image00233.jpg
9421.002865, -2.389117, -1106.773131, 1462.325981, 1.812688, 0.379785, 0.127443, image00234.jpg
9515.477419, -85.754137, -1110.327817, 1461.375853, 1.795818, 0.352823, 0.147009, image00235.jpg
9629.549980, -155.580805, -1110.155414, 1461.074629, 1.735456, 0.347657, 0.149535, image00236.jpg
9674.156427, -187.060673, -1108.414400, 1461.125556, 1.768861, 0.276217, 0.153478, image00237.jpg
9776.088238, -278.487862, -1098.169534, 1461.960612, 1.837515, 0.082232, 0.081331, image00238.jpg
9798.293829, -290.652613, -1096.126219, 1462.162575, 1.824020, 0.057359, 0.079232, image00239.jpg
9855.803251, -349.753835, -1085.026674, 1463.113059, 1.852362, -0.055403, 0.028283, image00240.jpg
9927.153826, -395.469258, -1073.745364, 1464.107438, 1.845571, -0.046702, 0.017124, image00241.jpg
9991.869450, -458.572534, -1055.072152, 1465.944697, 1.814578, -0.061632, 0.030026, image00242.jpg
10053.900957, -488.957871, -1044.221105, 1466.978076, 1.871632, -0.214796, -0.082523, image00243.jpg
10151.607037, -564.328140, -1013.549735, 1470.234872, 1.766153, -0.348466, -0.142541, image00244.jpg
10213.447809, -597.959804, -997.261277, 1471.922567, 1.733345, -0.360524, -0.148904, image00245.jpg
10295.709133, -665.777296, -961.750267, 1475.543289, 1.595374, -0.459293, -0.179793, image00246.jpg
10341.092825, -695.186085, -943.677784, 1477.182141, 1.586032, -0.451202, -0.187025, image00247.jpg
10434.066534, -757.891112, -902.531222, 1480.614913, 1.548094, -0.456883, -0.219344, image00248.jpg
10505.598068, -798.160201, -870.350413, 1482.545796, 1.474216, -0.497898, -0.239462, image00249.jpg
10565.744638, -832.020058, -843.291503, 1484.169358, 1.412095, -0.532386, -0.256378, image00250.jpg
10736.020565, -927.650259, -761.249398, 1487.897626, 1.213265, -0.636441, -0.225968, image00251.jpg
10819.547892, -954.484998, -733.462160, 1488.338507, 1.263856, -0.804796, -0.252824, image00252.jpg
10905.749083, -1011.537000, -668.006005, 1488.369509, 1.074186, -0.987343, -0.251421, image00253.jpg
11002.760172, -1043.282986, -627.447100, 1487.778584, 1.213614, -0.901639, -0.218087, image00254.jpg
11096.646786, -1081.814670, -566.327619, 1487.074168, 1.168516, -1.015622, -0.214568, image00255.jpg
11266.734123, -1145.202329, -463.530780, 1485.859084, 1.114897, -1.187789, -0.205071, image00256.jpg
11343.904734, -1168.157023, -410.126443, 1485.305570, 1.600336, -2.075009, -0.213548, image00257.jpg
11489.805460, -1204.090340, -316.043335, 1485.977240, 1.086334, -1.377092, -0.046574, image00258.jpg
11608.469248, -1222.304228, -242.820619, 1487.182323, 1.382743, -1.264023, 0.162746, image00259.jpg
11741.345644, -1233.986884, -163.115245, 1489.393937, 1.208407, -1.264975, 0.175245, image00260.jpg
11890.058279, -1244.543017, -55.056091, 1491.593550, 1.032772, -1.396616, 0.165470, image00261.jpg
12049.551010, -1238.770372, 38.787513, 1491.126969, 0.822535, -1.383013, 0.059030, image00262.jpg
12171.055317, -1230.060204, 124.207400, 1490.250427, 0.446629, -1.332988, 0.273695, image00263.jpg
12317.999601, -1206.791137, 222.039782, 1485.862578, 0.912822, -1.454456, 0.243515, image00264.jpg
